section_name	web_url	pub_date	snippet
Business Day	https://www.nytimes.com/reuters/2017/07/10/business/10reuters-central-euro-m-a-ceo.html	2017-07-10T15:06:37+0000	Broadcaster Central European Media Enterprises (CME) has no plans to exit other markets after striking a deal to sell television stations in Slovenia and Croatia, its co-chief executive told Reuters....
World	https://www.nytimes.com/reuters/2017/07/10/world/europe/10reuters-italy-bossi.html	2017-07-10T15:06:32+0000	Umberto Bossi, the founder of Italy's opposition Northern League, was found guilty on Monday of illegally using party funds to pay for family expenses and sentenced to two years and three months in jail....
World	https://www.nytimes.com/aponline/2017/07/10/world/europe/ap-eu-poland-restitution-.html	2017-07-10T15:01:07+0000	A Polish commission reviewing restitution of property seized by the state after World War II canceled two decisions returning plots of land in Warsaw to private hands on Monday....
World	https://www.nytimes.com/reuters/2017/07/10/world/africa/10reuters-kenya-violence.html	2017-07-10T15:00:34+0000	Kenya's military said on Monday it had launched air strikes on the forest hideout of Somali Islamists blamed for deadly attacks on civilians and security personnel....
World	https://www.nytimes.com/aponline/2017/07/10/world/middleeast/ap-ml-bahrain.html	2017-07-10T14:58:06+0000	One of Bahrain's most prominent activists was sentenced Monday to two years in prison in a verdict that rights groups say is the latest in a years-long crackdown on dissent that has seen all political opposition groups disbanded and activists jail...
World	https://www.nytimes.com/aponline/2017/07/10/world/americas/ap-lt-peru-tourist-bus-crash.html	2017-07-10T14:57:59+0000	Peruvian officials say a double-decker bus on a sightseeing tour went out of control and rolled over on a narrow road in the hills of the capital, killing at least nine people and injuring 40....
Business Day	https://www.nytimes.com/aponline/2017/07/10/business/ap-us-smallbiz-get-started.html	2017-07-10T14:54:47+0000	A forecast for an active hurricane season is reason for small business owners to think about how well they're prepared &#8212; not just for a major storm, but for any weather that's bad enough to hurt their companies....
World	https://www.nytimes.com/reuters/2017/07/10/world/europe/10reuters-russia-bolshoi.html	2017-07-10T14:54:29+0000	Russia's minister for culture had a long conversation with the Bolshoi Theatre before it announced it was postponing the world premiere of Nureyev, a ballet about the famous Russian dancer, the TASS news agency reported on Monday....
World	https://www.nytimes.com/reuters/2017/07/10/world/middleeast/10reuters-mideast-crisis-syria-south.html	2017-07-10T14:33:30+0000	Syrian troops and Iranian-backed militias launched an assault on Bedouin villages in southeast Syria on Monday to consolidate control of a swathe of desert stretching to the Iraqi border, Western-backed rebels said....
World	https://www.nytimes.com/aponline/2017/07/10/world/americas/ap-lt-mexico-spyware.html	2017-07-10T14:27:57+0000	Investigators said Monday that targets of high-tech spying in Mexico included an international group of experts backed by the Organization of American States who had criticized the government's probe into the disappearance of 43 students....
World	https://www.nytimes.com/aponline/2017/07/10/world/europe/ap-eu-spain-pregnancy-test.html	2017-07-10T14:25:00+0000	Spain's Iberia airline has decided to scrap a pregnancy test for new employees after it was fined 25,000 euros ($29,000) by a regional government for discrimination....
World	https://www.nytimes.com/aponline/2017/07/10/world/europe/ap-eu-balkans-heat-wave.html	2017-07-10T14:22:08+0000	Authorities in Serbia and Croatia warned citizens to stay out of the sun and drink a lot of water Monday during a heat wave that has hit the Balkans this week....
World	https://www.nytimes.com/aponline/2017/07/10/world/europe/ap-eu-europe-migrants.html	2017-07-10T14:18:52+0000	Authorities on the Greek island of Lesbos say a fire has broken out at a large migrant camp following a protest at the site....
World	https://www.nytimes.com/2017/07/10/world/europe/vatican-gluten-free-bread.html	2017-07-10T14:11:05+0000	Breads made with rice, potato, tapioca or other flours in place of wheat aren’t allowed for communion, Vatican says....
World	https://www.nytimes.com/aponline/2017/07/10/world/asia/ap-as-cambodia-khmer-rouge.html	2017-07-10T14:06:45+0000	The U.N.-backed Cambodian tribunal trying Khmer Rouge leaders for atrocities committed while they ruled the country acknowledged Monday that only a handful of former high-ranking officials will face justice for their crimes....
Business Day	https://www.nytimes.com/reuters/2017/07/10/business/10reuters-ukraine-crisis-crimea-power-sets.html	2017-07-10T14:06:34+0000	Siemens said at least two of four gas-turbine sets it delivered for a project in Russia had been moved to Crimea against its will, and it would take criminal action against responsible individuals at its customer, Technopromexport....
Business Day	https://www.nytimes.com/reuters/2017/07/10/business/10reuters-ukraine-crisis-crimea-power-turbine.html	2017-07-10T14:03:37+0000	Siemens said at least two of four gas-turbine sets it delivered for a project in Russia had been moved to Crimea against its will, and it would take criminal action against responsible individuals at its customer, Technopromexport....
World	https://www.nytimes.com/reuters/2017/07/10/world/africa/10reuters-safrica-crime.html	2017-07-10T14:03:35+0000	Thieves broke into South Africa's state prosecutors' offices early on Monday and made off with two laptop computers, the latest in a series of high-profile burglaries targeting law enforcement bodies....
Business Day	https://www.nytimes.com/aponline/2017/07/10/business/ap-financial-markets-board-of-trade.html	2017-07-10T14:01:05+0000	Grain futures were higher Friday on the Chicago Board of Trade....
Business Day	https://www.nytimes.com/reuters/2017/07/10/business/10reuters-eurozone-economy-expectations.html	2017-07-10T13:51:28+0000	Someone has it wrong. Either sentiment about the euro zone's economic future is too rosy, or projections of economic growth are too pessimistic....
Business Day	https://www.nytimes.com/reuters/2017/07/10/business/10reuters-volkswagen-emissions-porsche.html	2017-07-10T13:48:33+0000	The Stuttgart prosecutor's office said on Monday employees at German sports car maker Porsche AG and a U.S.-based subsidiary were being investigated for suspected fraud and false advertising related to diesel emissions....
Business Day	https://www.nytimes.com/reuters/2017/07/10/business/10reuters-eurozone-banks-italy-schaeuble.html	2017-07-10T13:48:30+0000	German Finance Minister Wolfgang Schaeuble said on Monday that Italy had "done very well" in handling problems with troubled banks and said its actions were a good basis for further improvements....
World	https://www.nytimes.com/aponline/2017/07/10/world/europe/ap-eu-balkans-chinas-presence.html	2017-07-10T13:43:00+0000	A giant Chinese red flag flutters on a pole where an American flag used to fly at a steel mill in this dusty industrial Serbian town. The company logos of U.S. Steel are faded on the huge chimneys stacks, replaced by those of a Chinese company....
Business Day	https://www.nytimes.com/2017/07/10/business/dealbook/abercrombie-fitch-ends-talks-to-sell-itself.html	2017-07-10T13:39:37+0000	The retailer said it would instead focus on executing its business plan as a stand-alone company....
World	https://www.nytimes.com/reuters/2017/07/10/world/middleeast/10reuters-egypt-seucrity.html	2017-07-10T13:39:34+0000	Egyptian security forces have killed six suspected militants sympathetic to Islamic State in a shooutout in the southern province of Assiut, an Interior Ministry said on Monday....
Business Day	https://www.nytimes.com/reuters/2017/07/10/business/10reuters-eurozone-banks-italy.html	2017-07-10T13:39:30+0000	The head of euro zone finance ministers said on Monday that Italy's winding-down in June of two banks from the Veneto region had raised the question of whether European Union rules on state aid should be changed....
Business Day	https://www.nytimes.com/reuters/2017/07/10/business/10reuters-stada-arzneimitt-m-a-takeover.html	2017-07-10T13:36:40+0000	Stada backed a revised takeover bid on Monday from buyout groups Bain Capital and Cinven, which have secured backing from investors controlling around 20 percent of the German generic drugmaker's shares....
World	https://www.nytimes.com/reuters/2017/07/10/world/europe/10reuters-usa-turkey.html	2017-07-10T13:36:34+0000	The Trump administration is starting to repair ties with NATO ally Turkey, U.S. Secretary of State Rex Tillerson said on Monday, without acknowledging Washington still pursued some policies that have been the focus of tension....
World	https://www.nytimes.com/aponline/2017/07/10/world/europe/ap-eu-germany-porsche-investigation.html	2017-07-10T13:33:52+0000	German prosecutors say they've opened an investigation into employees of Porsche, which is a unit of Volkswagen AG, and an American subsidiary over the possible manipulation of diesel emissions....
Business Day	https://www.nytimes.com/reuters/2017/07/10/business/10reuters-britain-bmw.html	2017-07-10T13:33:33+0000	British workers at BMW's Mini and Rolls-Royce operations have overwhelmingly accepted a new offer from the German carmaker on Monday over the closure of its final salary pension scheme, ending a disagreement which had led to strikes....
World	https://www.nytimes.com/2017/07/10/world/asia/us-china-taiwan-xi-jinping.html	2017-07-10T13:32:31+0000	A White House statement referred to President Xi Jinping as leader of the Republic of China — the formal name for Taiwan....
Business Day	https://www.nytimes.com/reuters/2017/07/10/business/10reuters-britain-eu-australia.html	2017-07-10T13:30:27+0000	Australia wants a free trade deal with Britain as soon as possible after the country has left the European Union, Prime Minister Malcolm Turnbull said on Monday....
